directive,input_text,output_text
pluralize,Marie Curie’s rejected glow-in-the-dark nail polish,Marie Curie’s rejected glow-in-the-dark nail polishes
singularize,Marie Curie’s rejected glow-in-the-dark nail polishes,Marie Curie’s rejected glow-in-the-dark nail polish
pluralize,First-class ticket on the Titanic’s alternate timeline,First-class tickets on the Titanic’s alternate timeline
singularize,First-class tickets on the Titanic’s alternate timeline,First-class ticket on the Titanic’s alternate timeline
pluralize,Monopoly board recovered from Al Capone’s vault,Monopoly boards recovered from Al Capone’s vault
singularize,Monopoly boards recovered from Al Capone’s vault,Monopoly board recovered from Al Capone’s vault
pluralize,AI-generated diary of Edgar Allan Poe,AI-generated diaries of Edgar Allan Poe
singularize,AI-generated diaries of Edgar Allan Poe,AI-generated diary of Edgar Allan Poe
pluralize,Liquidated assets of the Wizard of Oz,Liquidated assets of the Wizards of Oz
singularize,Liquidated assets of the Wizards of Oz,Liquidated assets of the Wizard of Oz
pluralize,Handwritten apology letter from Frankenstein’s monster,Handwritten apology letters from Frankenstein’s monster
singularize,Handwritten apology letters from Frankenstein’s monster,Handwritten apology letter from Frankenstein’s monster
pluralize,Original screenplay for Fast & Furious: Hamlet Drift,Original screenplays for Fast & Furious: Hamlet Drift
singularize,Original screenplays for Fast & Furious: Hamlet Drift,Original screenplay for Fast & Furious: Hamlet Drift
pluralize,Unreleased Garfield Christmas special narrated by Orson Welles,Unreleased Garfield Christmas specials narrated by Orson Welles
singularize,Unreleased Garfield Christmas specials narrated by Orson Welles,Unreleased Garfield Christmas special narrated by Orson Welles
pluralize,One-way ticket to David Lynch’s dreamscape,One-way tickets to David Lynch’s dreamscape
singularize,One-way tickets to David Lynch’s dreamscape,One-way ticket to David Lynch’s dreamscape
pluralize,Flavor profile developed by a drunk Picasso,Flavor profiles developed by a drunk Picasso
singularize,Flavor profiles developed by a drunk Picasso,Flavor profile developed by a drunk Picasso
pluralize,Final resting place of a sentient Furby,Final resting places of sentient Furbies
singularize,Final resting places of sentient Furbies,Final resting place of a sentient Furby
pluralize,Cease and desist letter from the ghost of Steve Jobs,Cease and desist letters from the ghost of Steve Jobs
singularize,Cease and desist letters from the ghost of Steve Jobs,Cease and desist letter from the ghost of Steve Jobs
pluralize,Autographed headshot of a time-traveling Keanu Reeves,Autographed headshots of a time-traveling Keanu Reeves
singularize,Autographed headshots of a time-traveling Keanu Reeves,Autographed headshot of a time-traveling Keanu Reeves
pluralize,Map to the lost McDonald’s Szechuan sauce vault,Maps to the lost McDonald’s Szechuan sauce vault
singularize,Maps to the lost McDonald’s Szechuan sauce vault,Map to the lost McDonald’s Szechuan sauce vault
pluralize,Ancient alien’s best-selling self-help book,Ancient aliens’ best-selling self-help books
singularize,Ancient aliens’ best-selling self-help books,Ancient alien’s best-selling self-help book
pluralize,Recalled breakfast cereal shaped like Richard Nixon’s face,Recalled breakfast cereals shaped like Richard Nixon’s face
singularize,Recalled breakfast cereals shaped like Richard Nixon’s face,Recalled breakfast cereal shaped like Richard Nixon’s face
pluralize,One-man Broadway script written by a hyper-intelligent octopus,One-man Broadway scripts written by hyper-intelligent octopuses
singularize,One-man Broadway scripts written by hyper-intelligent octopuses,One-man Broadway script written by a hyper-intelligent octopus
pluralize,Horoscope printed on ancient Egyptian toilet paper,Horoscopes printed on ancient Egyptian toilet paper
singularize,Horoscopes printed on ancient Egyptian toilet paper,Horoscope printed on ancient Egyptian toilet paper
pluralize,Definitive list of Jerry Seinfeld’s greatest enemies,Definitive lists of Jerry Seinfeld’s greatest enemies
singularize,Definitive lists of Jerry Seinfeld’s greatest enemies,Definitive list of Jerry Seinfeld’s greatest enemies
pluralize,Unopened time capsule from the set of Twin Peaks,Unopened time capsules from the set of Twin Peaks
singularize,Unopened time capsules from the set of Twin Peaks,Unopened time capsule from the set of Twin Peaks
pluralize,Jeff Bezos’ prototype for a moon-based shopping mall,Jeff Bezos’ prototypes for a moon-based shopping mall
singularize,Jeff Bezos’ prototypes for a moon-based shopping mall,Jeff Bezos’ prototype for a moon-based shopping mall
pluralize,John Lennon’s imaginary friend’s autobiography,John Lennon’s imaginary friend’s autobiographies
singularize,John Lennon’s imaginary friend’s autobiographies,John Lennon’s imaginary friend’s autobiography
pluralize,Unpublished memoirs of Montgomery Sludge,Unpublished memoirs of Montgomery Sludge
singularize,Unpublished memoirs of Montgomery Sludge,Unpublished memoir of Montgomery Sludge
pluralize,Handwritten fan mail to deceased magician Elvira Blink,Handwritten fan mails to deceased magician Elvira Blink
singularize,Handwritten fan mails to deceased magician Elvira Blink,Handwritten fan mail to deceased magician Elvira Blink
pluralize,Last known sketch of Colonel Gaspacho’s flying machine,Last known sketches of Colonel Gaspacho’s flying machine
singularize,Last known sketches of Colonel Gaspacho’s flying machine,Last known sketch of Colonel Gaspacho’s flying machine
pluralize,Final business card of disgraced architect Wilhelm Loam,Final business cards of disgraced architect Wilhelm Loam
singularize,Final business cards of disgraced architect Wilhelm Loam,Final business card of disgraced architect Wilhelm Loam
pluralize,Experimental perfume worn by Baroness Slagworth,Experimental perfumes worn by Baroness Slagworth
singularize,Experimental perfumes worn by Baroness Slagworth,Experimental perfume worn by Baroness Slagworth
pluralize,Court transcripts from the trial of Percival Spindle, Court transcripts from the trials of Percival Spindle
singularize,Court transcripts from the trials of Percival Spindle,Court transcript from the trial of Percival Spindle
pluralize,Propaganda leaflet printed by General Humbletooth,Propaganda leaflets printed by General Humbletooth
singularize,Propaganda leaflets printed by General Humbletooth,Propaganda leaflet printed by General Humbletooth
pluralize,Rejected theme song for Wilbur Janks’ children’s show,Rejected theme songs for Wilbur Janks’ children’s show
singularize,Rejected theme songs for Wilbur Janks’ children’s show,Rejected theme song for Wilbur Janks’ children’s show
pluralize,Only surviving photograph of Griselda Porridge,Only surviving photographs of Griselda Porridge
singularize,Only surviving photographs of Griselda Porridge,Only surviving photograph of Griselda Porridge
pluralize,Unsigned treaties negotiated by diplomat Jasper Fleek,Unsigned treaties negotiated by diplomat Jasper Fleek
singularize,Unsigned treaties negotiated by diplomat Jasper Fleek,Unsigned treaty negotiated by diplomat Jasper Fleek
pluralize,Rubber stamp once owned by infamous forger Hector Blint,Rubber stamps once owned by infamous forger Hector Blint
singularize,Rubber stamps once owned by infamous forger Hector Blint,Rubber stamp once owned by infamous forger Hector Blint
pluralize,Personalized license plate of outlaw poet Scooter Malarkey,Personalized license plates of outlaw poet Scooter Malarkey
singularize,Personalized license plates of outlaw poet Scooter Malarkey,Personalized license plate of outlaw poet Scooter Malarkey
pluralize,Unreleased self-help books by Dr. Viola Plinth,Unreleased self-help books by Dr. Viola Plinth
singularize,Unreleased self-help books by Dr. Viola Plinth,Unreleased self-help book by Dr. Viola Plinth
pluralize,Forged diplomas signed by Professor Tobin Nix,Forged diplomas signed by Professor Tobin Nix
singularize,Forged diplomas signed by Professor Tobin Nix,Forged diploma signed by Professor Tobin Nix
pluralize,Personal diary of infamous bus driver Lionel Peeks,Personal diaries of infamous bus driver Lionel Peeks
singularize,Personal diaries of infamous bus driver Lionel Peeks,Personal diary of infamous bus driver Lionel Peeks
pluralize,Hand-carved chess piece set made by Osgood Trench,Hand-carved chess piece sets made by Osgood Trench
singularize,Hand-carved chess piece sets made by Osgood Trench,Hand-carved chess piece set made by Osgood Trench
pluralize,The last surviving business proposal of Floyd Mustard,The last surviving business proposals of Floyd Mustard
singularize,The last surviving business proposals of Floyd Mustard,The last surviving business proposal of Floyd Mustard
pluralize,Definitive list of enemies compiled by Matilda Grudge,Definitive lists of enemies compiled by Matilda Grudge
singularize,Definitive lists of enemies compiled by Matilda Grudge,Definitive list of enemies compiled by Matilda Grudge
pluralize,Rare trading card featuring magician Figby the Unwise,Rare trading cards featuring magician Figby the Unwise
singularize,Rare trading cards featuring magician Figby the Unwise,Rare trading card featuring magician Figby the Unwise
pluralize,Confiscated spellbook of disgraced illusionist Tiberius Wisp,Confiscated spellbooks of disgraced illusionist Tiberius Wisp
singularize,Confiscated spellbooks of disgraced illusionist Tiberius Wisp,Confiscated spellbook of disgraced illusionist Tiberius Wisp
pluralize,Leaked screenplay for Gus Flank’s unfinished sci-fi epic,Leaked screenplays for Gus Flank’s unfinished sci-fi epic
singularize,Leaked screenplays for Gus Flank’s unfinished sci-fi epic,Leaked screenplay for Gus Flank’s unfinished sci-fi epic
pluralize,Untranslated love letters from author Plumsy Vex,Untranslated love letters from author Plumsy Vex
singularize,Untranslated love letters from author Plumsy Vex,Untranslated love letter from author Plumsy Vex
pluralize,Fabric swatch collection of fashion icon Vinny Velvet,Fabric swatch collections of fashion icon Vinny Velvet
