directive,input_text,output_text
pluralize,Eagle-wing shawl,Eagle-wing shawls
singularize,Eagle-wing shawls,Eagle-wing shawl
pluralize,Frog-skin gloves,Frog-skin glove
singularize,Frog-skin glove,Frog-skin gloves
pluralize,Elephant-hide belt,Elephant-hide belts
singularize,Elephant-hide belts,Elephant-hide belt
pluralize,Snake-skin dress,Snake-skin dresses
singularize,Snake-skin dresses,Snake-skin dress
pluralize,Lunar eclipse jacket,Lunar eclipse jackets
singularize,Lunar eclipse jackets,Lunar eclipse jacket
pluralize,Midnight fog kimono,Midnight fog kimonos
singularize,Midnight fog kimonos,Midnight fog kimono
pluralize,Velvet dreamcatcher blouse,Velvet dreamcatcher blouses
singularize,Velvet dreamcatcher blouses,Velvet dreamcatcher blouse
pluralize,Coffee stain overalls,Coffee stain overalls
singularize,Coffee stain overalls,Coffee stain overalls
pluralize,Sunburnt cowboy hat,Sunburnt cowboy hats
singularize,Sunburnt cowboy hats,Sunburnt cowboy hat
pluralize,Electric wire vest,Electric wire vests
singularize,Electric wire vests,Electric wire vest
pluralize,Silver-shard stockings,Silver-shard stockings
singularize,Silver-shard stockings,Silver-shard stocking
pluralize,Neon ghost skirt,Neon ghost skirts
singularize,Neon ghost skirts,Neon ghost skirt
pluralize,Pink lightning cape,Pink lightning capes
singularize,Pink lightning capes,Pink lightning cape
pluralize,Wind-chime earring,Wind-chime earrings
singularize,Wind-chime earrings,Wind-chime earring
pluralize,Glittering void trousers,Glittering void trousers
singularize,Glittering void trousers,Glittering void trousers
pluralize,Bubble-wrap dress,Bubble-wrap dresses
singularize,Bubble-wrap dresses,Bubble-wrap dress
pluralize,Cat's cradle shawl,Cat's cradle shawls
singularize,Cat's cradle shawls,Cat's cradle shawl
pluralize,Butterfly-effect dress,Butterfly-effect dresses
singularize,Butterfly-effect dresses,Butterfly-effect dress
pluralize,Fool's gold belt,Fool's gold belts
singularize,Fool's gold belts,Fool's gold belt
pluralize,Cheshire grin cape,Cheshire grin capes
singularize,Cheshire grin capes,Cheshire grin cape
pluralize,Serpent's kiss glove,Serpent's kiss gloves
singularize,Serpent's kiss gloves,Serpent's kiss glove
pluralize,Swan song veil,Swan song veils
singularize,Swan song veils,Swan song veil
pluralize,Dead man's coat,Dead man's coats
singularize,Dead man's coats,Dead man's coat
pluralize,Cloud nine boot,Cloud nine boots
singularize,Cloud nine boots,Cloud nine boot
pluralize,Ironclad corset,Ironclad corsets
singularize,Ironclad corsets,Ironclad corset
pluralize,Lost cause stocking,Lost cause stockings
singularize,Lost cause stockings,Lost cause stocking
pluralize,Golden hour kimono,Golden hour kimonos
singularize,Golden hour kimonos,Golden hour kimono
pluralize,Red herring tunic,Red herring tunics
singularize,Red herring tunics,Red herring tunic
pluralize,Shadow's edge lantern,Shadow's edge lanterns
singularize,Shadow's edge lanterns,Shadow's edge lantern
pluralize,Heartstrings harp,Heartstrings harps
singularize,Heartstrings harps,Heartstrings harp
pluralize,Whispering tide flask,Whispering tide flasks
singularize,Whispering tide flasks,Whispering tide flask
pluralize,Crimson tide chalice,Crimson tide chalices
singularize,Crimson tide chalices,Crimson tide chalice
pluralize,Fortune's favor dagger,Fortune's favor daggers
singularize,Fortune's favor daggers,Fortune's favor dagger
pluralize,Silver lining mirror,Silver lining mirrors
singularize,Silver lining mirrors,Silver lining mirror
pluralize,Double-edged coin,Double-edged coins
singularize,Double-edged coins,Double-edged coin
pluralize,Thunderstruck compass,Thunderstruck compasses
singularize,Thunderstruck compasses,Thunderstruck compass
pluralize,Wind's whisper book,Wind's whisper books
singularize,Wind's whisper books,Wind's whisper book
pluralize,Mirror-image hourglass,Mirror-image hourglasses
singularize,Mirror-image hourglasses,Mirror-image hourglass
pluralize,One-way ticket coin,One-way ticket coins
singularize,One-way ticket coins,One-way ticket coin
pluralize,Cold feet boots,Cold feet boot
singularize,Cold feet boot,Cold feet boots
pluralize,Silver-spun shuriken,Silver-spun shurikens
singularize,Silver-spun shurikens,Silver-spun shuriken
pluralize,Heart-piercer glaive,Heart-piercer glaives
singularize,Heart-piercer glaives,Heart-piercer glaive
pluralize,Midnight sigh crossbow,Midnight sigh crossbows
singularize,Midnight sigh crossbows,Midnight sigh crossbow
pluralize,Cracked mirror flail,Cracked mirror flails
singularize,Cracked mirror flails,Cracked mirror flail
pluralize,Sun-scorched chakram,Sun-scorched chakrams
singularize,Sun-scorched chakrams,Sun-scorched chakram
pluralize,Velvet fang whip,Velvet fang whips
singularize,Velvet fang whips,Velvet fang whip
pluralize,Shattered star mace,Shattered star maces
singularize,Shattered star maces,Shattered star mace
pluralize,Midnight bloom bow,Midnight bloom bows
singularize,Midnight bloom bows,Midnight bloom bow
pluralize,Serpent's tongue harpoon,Serpent's tongues harpoon
singularize,Serpent's tongues harpoon,Serpent's tongue harpoon
pluralize,Cursed light spear,Cursed light spears
singularize,Cursed light spears,Cursed light spear
pluralize,Electric fang knuckles,Electric fang knuckle
singularize,Electric fang knuckle,Electric fang knuckles
pluralize,Steel-tooth mace,Steel-tooth maces
singularize,Steel-tooth maces,Steel-tooth mace
pluralize,Iron palm fan,Iron palm fans
singularize,Iron palm fans,Iron palm fan
pluralize,Spiked claw gauntlet,Spiked claw gauntlets
singularize,Spiked claw gauntlets,Spiked claw gauntlet
pluralize,Ink-slicked war club,Ink-slicked war clubs
singularize,Ink-slicked war clubs,Ink-slicked war club
pluralize,Brass-threaded sickle,Brass-threaded sickles
singularize,Brass-threaded sickles,Brass-threaded sickle
pluralize,Storm-whip chain,Storm-whip chains
singularize,Storm-whip chains,Storm-whip chain
pluralize,Crimson hand scissor,Crimson hand scissors
singularize,Crimson hand scissors,Crimson hand scissor
pluralize,Spiced iron cudgel,Spiced iron cudgels
singularize,Spiced iron cudgels,Spiced iron cudgel
pluralize,Moonbeam sickle,Moonbeam sickles
singularize,Moonbeam sickles,Moonbeam sickle
pluralize,Rope-dart of quicksilver,Rope-darts of quicksilver
singularize,Rope-darts of quicksilver,Rope-dart of quicksilver
pluralize,Thorned boomerang,Thorned boomerangs
singularize,Thorned boomerangs,Thorned boomerang
pluralize,Swiffer blade,Swiffer blades
singularize,Swiffer blades,Swiffer blade
pluralize,Stapler of silence,Staplers of silence
singularize,Staplers of silence,Stapler of silence
pluralize,Apple-core cleaver,Apple-core cleavers
singularize,Apple-core cleavers,Apple-core cleaver
pluralize,Luxor razor wire,Luxor razor wires
singularize,Luxor razor wires,Luxor razor wire
pluralize,Ferrari gearshift baton,Ferrari gearshift batons
singularize,Ferrari gearshift batons,Ferrari gearshift baton
pluralize,Kitchen sink crowbar,Kitchen sink crowbars
singularize,Kitchen sink crowbars,Kitchen sink crowbar
pluralize,Shark-fin corkscrew,Shark-fin corkscrews
singularize,Shark-fin corkscrews,Shark-fin corkscrew
pluralize,Left-handed remote control,Left-handed remote controls
singularize,Left-handed remote controls,Left-handed remote control
pluralize,Vantablack tape measure,Vantablack tape measures
singularize,Vantablack tape measures,Vantablack tape measure
pluralize,Neon tube batons,Neon tube baton
singularize,Neon tube baton,Neon tube batons
pluralize,Taxidermy display sword,Taxidermy display swords
singularize,Taxidermy display swords,Taxidermy display sword
pluralize,Glow-in-the-dark stapler,Glow-in-the-dark staplers
singularize,Glow-in-the-dark staplers,Glow-in-the-dark stapler
pluralize,Corkboard pin dagger,Corkboard pin daggers
singularize,Corkboard pin daggers,Corkboard pin dagger
singularize, test cases,test case
pluralize, test case,test cases
pluralize,Gizmotron axe,Gizmotron axes
singularize,Gizmotron axes,Gizmotron axe
pluralize,Vivrosun dagger,Vivrosun daggers
singularize,Vivrosun daggers,Vivrosun dagger
singularize,The Zornblades,Zornblade
pluralize,Hoverwick crowbar,Hoverwick crowbars
singularize,Hoverwick crowbars,Hoverwick crowbar
pluralize,Sturmklang whip,Sturmklang whips
singularize,Sturmklang whips,Sturmklang whip
pluralize,Tessaro spike,Tessaro spikes
singularize,Tessaro spikes,Tessaro spike
pluralize,Cydraflux spear,Cydraflux spears
singularize,Cydraflux spears,Cydraflux spear
pluralize,Quill-fuse slingshot,Quill-fuse slingshots
singularize,Quill-fuse slingshots,Quill-fuse slingshot
pluralize,Kryptex coil,Kryptex coils
singularize,Kryptex coils,Kryptex coil
pluralize,Vexwell hammer,Vexwell hammers
singularize,Vexwell hammers,Vexwell hammer
pluralize,Ferrum-shade scythe,Ferrum-shade scythes
singularize,Ferrum-shade scythes,Ferrum-shade scythe
pluralize,Synthbane cleaver,Synthbane cleavers
singularize,Synthbane cleavers,Synthbane cleaver
pluralize,Trilvian dart,Trilvian darts
singularize,Trilvian darts,Trilvian dart
pluralize,Rhinoklash spade,Rhinoklash spades
singularize,Rhinoklash spades,Rhinoklash spade
pluralize,Hoe-Scaring Sai,Hoe-Scaring Sais
singularize,Hoe-Scaring Sais,Hoe-Scaring Sai
pluralize,Ivory Tickler's Delight,Ivory Tickler's Delights
singularize,Ivory Tickler's Delights,Ivory Tickler's Delight
pluralize,Banana Peel Blunderbuss,Banana Peel Blunderbusses
singularize,Banana Peel Blunderbusses,Banana Peel Blunderbuss
pluralize,Pop Tart Slingshot,Pop Tart Slingshots
singularize,Pop Tart Slingshots,Pop Tart Slingshot
pluralize,Caffeinated Revolver,Caffeinated Revolvers
singularize,Caffeinated Revolvers,Caffeinated Revolver
pluralize,Pixelated Katana,Pixelated Katanas
singularize,Pixelated Katanas,Pixelated Katana
pluralize,Glitter Bomb Staff,Glitter Bomb Staffs
singularize,Glitter Bomb Staffs,Glitter Bomb Staff
pluralize,Comic Sans Grenade,Comic Sans Grenades
singularize,Comic Sans Grenades,Comic Sans Grenade
pluralize,Bubblegum Blaster,Bubblegum Blasters
singularize,Bubblegum Blasters,Bubblegum Blaster
pluralize,Frankenstein's Spanner,Frankenstein's Spanners
singularize,Frankenstein's Spanners,Frankenstein's Spanner
pluralize,Rollercoaster of Doom,Rollercoasters of Doom
singularize,Rollercoasters of Doom,Rollercoaster of Doom
pluralize,Sparkle-shooting Crossbow,Sparkle-shooting Crossbows
singularize,Sparkle-shooting Crossbows,Sparkle-shooting Crossbow
pluralize,Laser-Eyed Lasso,Laser-Eyed Lassos
singularize,Laser-Eyed Lassos,Laser-Eyed Lasso
pluralize,Lawnmower of Destiny,Lawnmowers of Destiny
singularize,Lawnmowers of Destiny,Lawnmower of Destiny
pluralize,Hyperdrive Chainsaw,Hyperdrive Chainsaws
singularize,Hyperdrive Chainsaws,Hyperdrive Chainsaw
pluralize,Invisible Ink Bomb,Invisible Ink Bombs
singularize,Invisible Ink Bombs,Invisible Ink Bomb
pluralize,Cardboard Cutlass,Cardboard Cutlasses
singularize,Cardboard Cutlasses,Cardboard Cutlass
pluralize,Plasma-Powered Sledgehammer,Plasma-Powered Sledgehammers
singularize,Plasma-Powered Sledgehammers,Plasma-Powered Sledgehammer
pluralize,Noodle-strike Fork,Noodle-strike Forks
singularize,Noodle-strike Forks,Noodle-strike Fork
pluralize,Bubble Wrap Sword,Bubble Wrap Swords
singularize,Bubble Wrap Swords,Bubble Wrap Sword
pluralize,Crayola Battle Staff,Crayola Battle Staffs
singularize,Crayola Battle Staffs,Crayola Battle Staff
pluralize,Sticky Note Grenade,Sticky Note Grenades
singularize,Sticky Note Grenades,Sticky Note Grenade
pluralize,Roomba of Retribution,Roombas of Retribution
singularize,Roombas of Retribution,Roomba of Retribution
pluralize,Laser Pointer Sword,Laser Pointer Swords
singularize,Laser Pointer Swords,Laser Pointer Sword
pluralize,Clown Car Catapult,Clown Car Catapults
singularize,Clown Car Catapults,Clown Car Catapult
pluralize,Popcorn Machine Hammer,Popcorn Machine Hammers
singularize,Popcorn Machine Hammers,Popcorn Machine Hammer
pluralize,Pinata-pummeling Mace,Pinata-pummeling Maces
singularize,Pinata-pummeling Maces,Pinata-pummeling Mace
pluralize,FEAR NO ANVIL,FEAR NO ANVILS
singularize,FEAR NO ANVILS,FEAR NO ANVIL
pluralize,BEHIND CLOSED DOORS,BEHIND CLOSED DOORS
singularize,BEHIND CLOSED DOORS,BEHIND CLOSED DOORS
pluralize,THE PLOT THICKENS,THE PLOT THICKENS
singularize,THE PLOT THICKENS,THE PLOT THICKENS
pluralize,BURY THE HATCHET,BURY THE HATCHETS
singularize,BURY THE HATCHETS,BURY THE HATCHET
pluralize,BITE THE BULLET,BITE THE BULLETS
singularize,BITE THE BULLETS,BITE THE BULLET
pluralize,STIR THE POT,STIR THE POTS
singularize,STIR THE POTS,STIR THE POT
pluralize,towels hanging unevenly,towels hanging unevenly
pluralize,doormats collecting dust,doormats collecting dust
singularize,doormat slightly off-center,doormat slightly off-center
pluralize,coasters stacked unevenly,coasters stacked unevenly
pluralize,MOVIE-GUY SHADES,MOVIE-GUY SHADES  
singularize,MOVIE-GUY SHADES,MOVIE-GUY SHADES  
pluralize,GEORGEBUSH TIARAS,GEORGEBUSH TIARAS  
singularize,GEORGEBUSH TIARA,GEORGEBUSH TIARA  
pluralize,WALLKICKIN' FIENDS,WALLKICKIN' FIENDS  
singularize,WALLKICKIN' FIEND,WALLKICKIN' FIEND  
pluralize,INFINIDRAWER INSTRUCTION MANUALS,INFINIDRAWER INSTRUCTION MANUALS  
singularize,INFINIDRAWER INSTRUCTION MANUAL,INFINIDRAWER INSTRUCTION MANUAL  
pluralize,JOE SNURROW BIOGRAPHIES,JOE SNURROW BIOGRAPHIES  
singularize,JOE SNURROW BIOGRAPHY,JOE SNURROW BIOGRAPHY  
pluralize,SPACESHIP-FLIPPIN' GLOVES,SPACESHIP-FLIPPIN' GLOVES  
singularize,SPACESHIP-FLIPPIN' GLOVE,SPACESHIP-FLIPPIN' GLOVE  
pluralize,MAGICOASTER SETS,MAGICOASTER SETS  
singularize,MAGICOASTER SET,MAGICOASTER SET  
pluralize,ULTRAMUFFIN HOLDERS,ULTRAMUFFIN HOLDERS  
singularize,ULTRAMUFFIN HOLDER,ULTRAMUFFIN HOLDER  
pluralize,BATTLE-BRUSHES OF GLORY,BATTLE-BRUSHES OF GLORY  
singularize,BATTLE-BRUSH OF GLORY,BATTLE-BRUSH OF GLORY  
pluralize,NERD-SMASHER HELMETS,NERD-SMASHER HELMETS  
singularize,NERD-SMASHER HELMET,NERD-SMASHER HELMET  
pluralize,PLASMA-BLENDER 9000S,PLASMA-BLENDER 9000S  
singularize,PLASMA-BLENDER 9000,PLASMA-BLENDER 9000  
pluralize,FUNKYWRENCH DELUXES,FUNKYWRENCH DELUXES  
singularize,FUNKYWRENCH DELUXE,FUNKYWRENCH DELUXE  
pluralize,SHADOW-RUNNER SANDALS,SHADOW-RUNNER SANDALS  
singularize,SHADOW-RUNNER SANDAL,SHADOW-RUNNER SANDAL  
pluralize,HYPERCOOLER CANS,HYPERCOOLER CANS  
singularize,HYPERCOOLER CAN,HYPERCOOLER CAN  
pluralize,DOORWARP DEVICES,DOORWARP DEVICES  
singularize,DOORWARP DEVICE,DOORWARP DEVICE  
pluralize,CYBERGRAPE JUICERS,CYBERGRAPE JUICERS  
singularize,CYBERGRAPE JUICER,CYBERGRAPE JUICER  
pluralize,BEANBAG BLASTER GUNS,BEANBAG BLASTER GUNS  
singularize,BEANBAG BLASTER GUN,BEANBAG BLASTER GUN  
pluralize,GIZMOFLAKE DISPENSERS,GIZMOFLAKE DISPENSERS  
singularize,GIZMOFLAKE DISPENSER,GIZMOFLAKE DISPENSER  
pluralize,SHREK-APPROVED TOOTHBRUSHES,SHREK-APPROVED TOOTHBRUSHES  
singularize,SHREK-APPROVED TOOTHBRUSH,SHREK-APPROVED TOOTHBRUSH  
pluralize,ELONJET ROCKET MUGS,ELONJET ROCKET MUGS  
singularize,ELONJET ROCKET MUG,ELONJET ROCKET MUG  
pluralize,KANYE-STYLE LAMPHATS,KANYE-STYLE LAMPHATS  
singularize,KANYE-STYLE LAMPHAT,KANYE-STYLE LAMPHAT  
pluralize,PIZZA-GOD TONGS,PIZZA-GOD TONGS  
singularize,PIZZA-GOD TONG,PIZZA-GOD TONG  
pluralize,GOBLIN-MADE VACUUM CLEANERS,GOBLIN-MADE VACUUM CLEANERS  
singularize,GOBLIN-MADE VACUUM CLEANER,GOBLIN-MADE VACUUM CLEANER  
pluralize,NIKE-SWOOSH SNACK BOXES,NIKE-SWOOSH SNACK BOXES  
singularize,NIKE-SWOOSH SNACK BOX,NIKE-SWOOSH SNACK BOX  
pluralize,WENDY'S FROSTY DISPENSERS,WENDY'S FROSTY DISPENSERS  
singularize,WENDY'S FROSTY DISPENSER,WENDY'S FROSTY DISPENSER  
pluralize,JERRY-SEINFELD COASTER SETS,JERRY-SEINFELD COASTER SETS  
singularize,JERRY-SEINFELD COASTER SET,JERRY-SEINFELD COASTER SET  
pluralize,MARIO-BRAND MUSTACHE COMBS,MARIO-BRAND MUSTACHE COMBS  
singularize,MARIO-BRAND MUSTACHE COMB,MARIO-BRAND MUSTACHE COMB  
pluralize,TESLA-GRADE ELECTRIC KNIVES,TESLA-GRADE ELECTRIC KNIVES  
singularize,TESLA-GRADE ELECTRIC KNIFE,TESLA-GRADE ELECTRIC KNIFE  
pluralize,BEZOS-PROOF PARCEL OPENERS,BEZOS-PROOF PARCEL OPENERS  
singularize,BEZOS-PROOF PARCEL OPENER,BEZOS-PROOF PARCEL OPENER  
pluralize,BARBIECORE FLUFF PILLOWS,BARBIECORE FLUFF PILLOWS  
singularize,BARBIECORE FLUFF PILLOW,BARBIECORE FLUFF PILLOW  
pluralize,SPIDERMAN-THEMED PAPER TOWELS,SPIDERMAN-THEMED PAPER TOWELS  
singularize,SPIDERMAN-THEMED PAPER TOWEL,SPIDERMAN-THEMED PAPER TOWEL  
pluralize,DUNGEON-MASTER DICE TRAYS,DUNGEON-MASTER DICE TRAYS  
singularize,DUNGEON-MASTER DICE TRAY,DUNGEON-MASTER DICE TRAY  
pluralize,MOONWALKER BREAD BOXES,MOONWALKER BREAD BOXES  
singularize,MOONWALKER BREAD BOX,MOONWALKER BREAD BOX  
